label,text
normal,yaha ThIka hai mujhe patA hai ki Apa vyasta haiM lekina maiM vAstava meM bahuta Uba gayA hUM isalie maiM Apako saMdesha bhejatA hUM|kyA Apa jAnate haiM ki vaha mere lie kauna sA raMga chunatI hai|
normal,kyA merI kakShA kala jaldI nahIM hai aura isalie use &lt;#&gt; para dhUmrapAna karane kA prayAsa nahIM karanA chAhie?
normal,"shAnadAra vichAra- ""AbhArI raheM ki Apake pAsa vaha saba kuCha nahIM hai jo Apa chAhate haiM| isakA matalaba hai ki Apake pAsa kala bhI Aja kI tulanA meM adhika khusha rahane kA avasara hai|"":-)"
normal,AshA hai ApakA saptAha achChA rahegA|abhI jAMcha ho rahI hai
normal,maiM isake lie istemAla kara rahA hU.N|maiM basa yahI AshA karatA hUM ki mere ejeMTa mujhe na Cho.DeM kyoMki maiMne isa varSha kevala kuCha hI chIjeM buka kI haiM|bosTana meM merA aura nyUyaॉrka shahara kA yaha saba eka prayoga thA|
normal,"guruvAra kI rAta?hA.N, nishchita bAta hai, hama taba isa para kAma kareMge"
fraud,"ApakI niHshulka riMgaTona ekatrita hone kI pratIkShA kara rahI hai|satyApita karane ke lie basa pAsavarDa ""MIX"" likhakara 85069 para likheM|ashara aura briTanI prApta kareM|"
normal,saMbhavataH paisoM kI chiMtA hai.chIjeM samaya para A rahI haiM aura mere pAsa do aura tIna mahIne pahale kie gae kAma ke kaI bakAyA bila haiM|
normal,tumheM pa.DhAnA kaise saMbhava hai.aura kahA.N.
normal,"mujhe Ashcharya hai ki kyA Apake phona kI baiTarI khatma ho gaI hai?mujhe tumheM batAnA pa.DA, maiM tumase pyAra karatA hU.N beba"
normal,isa basa meM manamohaka gaMdha hai aura isameM taMbAkU nahIM hai...
normal,"hama sabhI yahA.N chiMtita ho rahe haiM, Dereka aura Telara ne pahale hI sabase burA mAna liyA hai"
normal,are kyA bAta hai chArlsa dera se uttara dene ke lie kShamA chAhatA hU.N|
normal,eka bAra mere pAsa yaha ho jAe to maiM use de dU.NgA|sAtha hI unhoMne kahA ki jaba bhI hama bAta karate haiM to grinule ApakA svAgata karate haiM
normal,safeda faja oriosa dukAnoM meM haiM
normal,"merA pyAra !tumheM zahera ke pAsa jAne meM itanA samaya kaise laga gayA?mujhe Apake shabda mile aura unheM dekhakara mujhe khushI huI, lekina dukha huA ki Apa chale gae|ApakI yAda A rahI hai"
normal,mujhe kheda hai ki isase Apako dukha huA|
normal,nahIM kara sakatA|mujhe ulTI jaisA mahasUsa ho rahA hai.maiM bahuta nArAja hUM|maiMne pUre saptAha koI miThAI nahIM khAI kyoMki Aja maiM bAhara ghUmane kI yojanA banA rahA thA|maiM pUre saptAha DAiTiMga kara rahA thA|aura aba mujhe bhUkha nahIM hai :/
normal,ThIka hai lekina bahuta jaldI nahIM.maiM abhI bhI projekTa mITiMga kara rahA hUM|
normal,"mujhe kaॉla kareM, maiM Apake kaॉla kA iMtajAra kara rahA hUM|"
normal,maiM kArlosa se pUCha sakatA hUM ki kyA hama aura adhika prApta kara sakate haiM yadi koI aura bhI yogadAna de sakatA hai
normal,daraasala Aja tumheM eka rimAiMDara bhejane vAlA thA.behatarIna saptAhAMta bitAeM
normal,"jaba loga mere saMdesha dekhate haiM, to ve sochate haiM ki mujhe saMdesha bhejane kI lata laga gaI hai... ve galata haiM, kyoMki ve nahIM jAnate ki mujhe apane pyAre dostoM kI lata laga gaI hai..!!bIesaelavIvAIela"
normal,"are, jaba Apane DrAiviMga ke lie paMjIkaraNa karAyA thA to Apane unheM apanA phoTo diyA thA, Aha?kala Apa milanA chAheMge?"
normal,"usase kabhI bAta mata karanA, ThIka hai ye merI bAta hai."
normal,jaba Apa ise dekhanA chAheM taba
normal,skUla jAne ke rAste meM.kyA Apa kRRipayA mujhe eshale kA naMbara bheja sakate haiM
normal,yaha ThIka rahegA.mere pAsa aba upalabdha hai.vila hollAleTara
normal,vaha Aja do aura rAuMDa meM bhAga lene gaI thI.. lekina phira bhI ghara nahIM pahuMchI..
normal,daraasala maiMne apanI purAnI vebasAiTa haTA dI hai..aba maiM jAduIsongs.blogspot.com para blaॉgiMga kara rahA hUM
normal,"ThIka hai, ruko chikkU &lt;#&gt; ke bAda bhejegA|minaTa"
normal,"lekina maiM DAiTa para hUM.aura maiMne kala pizzA kI 1 bahuta sArI slAiseM khA lIM|uha, maiM hameshA DAiTa para rahatA hUM|"
normal,ke:)maiM apanA kevIbI esIsI vivaraNa dUMgA:)
normal,oha sabhI ko AnA hogA Aha?
normal,mujhe sachamucha kheda hai ki maiM isa shukravAra ko aisA nahIM kara pAUMgA| AshA hai ki Apa koI vikalpa DhUMDha leMge| AshA hai ki ApakA kAryakAla ThIka rahegA|
normal,"badhAI ho ore mo ovo re vA.isakA AnaMda leM aura maiM kAmanA karatA hUM ki Apa jahAM bhI jAeM, Apako Dhera sAre sukhada pala mileM"
normal,to kyA Apake pAsa abhI bhI saimasa kaMdhe haiM?
normal,Apa kyA sochate haiM ki yaha Apake pAsa kaba hogA?yaha jAnane kI jarUrata hai ki mujhe kaiMpasa ke pAsa kaba honA chAhie
fraud,"priya maithyU, kRRipayA laiMDalAina se 09063440451 para kaॉla kareM, ApakI mAnArtha 4*laksa Tenerifa ChuTTI yA £1000 nakada saMgraha kI pratIkShA hai|"
normal,to phira jInsa pahananA mata...
normal,"kaba se, kisa tarapha, koI bukhAra aura ulTI|"
normal,ThIka hai.kyA Apa kaॉleja meM haiM?
normal,behatara|shukravAra ke lie taiyArI kI aura kala suara kI taraha khuda ko bhara liyA|aba mujhe blIha mahasUsa ho rahA hai.lekina kama se kama yaha khUna bahane jaisA darda nahIM hai|
normal,"nahIM, hama yaha saba bechate haiM isalie hamAre pAsa Dhera sAre sikke hoMge|phira pepaila ke mAdhyama se kisI ko hamAre sikke becheM|voilA!jIvana kI jeba meM paisA vApasa :)"
normal,ve ise kaI jagahoM para kara rahe haiM|kevala aspatAla aura chikitsA sthAna hI surakShita haiM|
fraud,kaMpanI kI pratIkShA kara rahe logoM se saMparka karanA kaisA rahegA?ऑpTa-ina karane ke lie basa apanA nAma aura umra vApasa likheM!samudAya kA AnaMda leM (150p/esaemaesa)
normal,"aura maiMne hAla hI meM kuCha bAra use pareshAna bhI kiyA hai, isalie maiM use ghAsa kI talAsha meM achAnaka se saMdesha nahIM bhejUMgA"
normal,"maiMne apane aMka sophAsa ko bheje aura mujhe kuCha skUloM ke lie mAdhyamika Avedana karanA pa.DA|mujhe lagatA hai ki agara Apa Avedana karane kI socha rahe haiM to lAgata para bhI shodha kara leM|joka ogunariMDe se saMparka kareM, usakA skUla mere lie sabase kama kharchIlA hai"
normal,maiM tumheM dekhane ke lie iMtajAra nahIM kara sakatA!tasvIreM kisa prakAra upayogI thIM?:)
fraud,ApakA kaisha-baileMsa vartamAna meM 500 pAuMDa hai - apane kaisha-ina ko adhikatama karane ke lie 86688 para kevala 150p/saMdesha bhejeM|sIsI: 08718720201 pIo baॉksa 114/14 TIsIAra/DablyU1
normal,"are, maiMne pahale hI shanivAra ko kaiba buka kara lI hai... hama aura kauna se pATha ke lie jA rahe haiM Aha?apanI shAma kI rAta niHshulka rakheM, hameM Apase milakara apane AvAsa kI puShTi karanI hogI"
normal,apane priya Adesha kI jA.Ncha kareM
normal,kyA Apa chAhate haiM ki maiM isI samaya AU.N?
normal,"bahuta ba.DhiyA, jaba bhI Apa AsapAsa hoM to mujhe patA chala jAegA|"
normal,"gurutvAkarShaNa ke viruddha suMdara satya.. dhyAna se pa.DheM: ""jaba koI hamAre dila meM hotA hai to hameM halkA mahasUsa hotA hai.. lekina jaba koI ise Cho.Da detA hai to yaha bahuta bhArI lagatA hai.."" shubha rAtri"
normal,apanI kAra se DaॉbI kA kaTorA lenA bhI yAda rakheM
fraud,gaMdI kahAniyA.N aura la.DakiyA.N ApakA iMtazAra kara rahI haiM
normal,"kShamA kareM, aba maiM Apako saMdesha bhejatA hUM yAra, yAra bahuta ghaTiyA bAta hai... lekina kevala eka rAta ke lie... kala Apake pAsa sone ke lie eka bilkula nayA kamarA hogA..."
normal,"pyAra koI phaisalA nahIM, eka ehasAsa hai.agara hama yaha taya kara sakeM ki kise pyAra karanA hai, to jIvana bahuta AsAna hogA, lekina phira kama jAduI hogA"
normal,khaira jAhira taura para vaha sevAnivRRitta ho gae
normal,merA saॉrTa koDa hai aura khAtA saMkhyA hai|baiMka neTavesTa hai.kyA Apa yaha puShTi karane ke lie uttara de sakate haiM ki maiMne ise sahI vyakti ko bhejA hai!
normal,kyA Apa nishchita haiM ki Apa koI bImAra samaya nahIM saha sakate?
fraud,ati Avashyaka!hama Apase saMparka karane kA prayAsa kara rahe haiM.Aja ke DrA se patA chalatA hai ki Apane gAraMTIshudA £800 kA puraskAra jItA hai|laiMDalAina se 09050001808 para kaॉla kareM|dAvA M95.kevala 12 ghaMTe ke lie vaidha
normal,"kArTUna dekhanA, saMgIta sunanA aura manoraMjana karanAshAma ko maMdira jAnA thA & amp;charcha.. Apake bAre meM kyA?"
normal,yo chADa tuma kauna sI jimnAsTika kakShA lenA chAhate ho?sAiTa kahatI hai ki IsAiyoM kI kakShA bhara gaI hai..
normal,kyA Apa itane vyasta haiM?
normal,yA isase bhI behatara kyA Apa use paka.Da sakate haiM aura usase pUCha sakate haiM ki kyA vaha &lt;#&gt; becha sakatI hai?mere lie.
normal,maiM rAta ke menU ke bAre meM nishchita nahIM hUM|..maiM kevala dopahara ke menU ke bAre meM jAnatA hUM
normal,"jaba maiM vApasa AUMgA to tumheM kyA chAhie? mere dila kI nishAnI ke taura para eka suMdara hAra| maiM tumheM yahI dUMgA, lekina kevala merI pasaMda kI patnI ko| vaha bano aura dekho.. koI tumheM vaha nahIM de sakatA| mujhe phona mata karanA| maiM mere Ane taka iMtajAra karUMgA|"
normal,kyA Apa epTITyUDa klAsa meM jAne ke ichChuka haiM?
normal,"yaha 2.15 taka nahIM hogA kyoMki ghara ko vyavasthita karane kI koshisha kI jA rahI hai, kyA yaha ThIka hai?"
normal,"yAra, vaha Aja ghu.Dadau.Da dekhane jAnA chAhatA hai, to pahale khA le|maiMne chikana chAvala khAyA."
normal,"hAhA bahuta ba.DhiyA, are aba vApasa A jAo"
normal,"hA.N, maiM aisA taba taka sochatA hU.N jaba taka koI dukAna baMda na ho jAe|"
fraud,ApakA baiMka khAtA naMbara kyA hai?
normal,eha Apane galata bheja diyA...
normal,"are nahIM, maiM tumhAre binA eka bakavAsa rAta borina kA vij~nApana kara rahA hU.N tAki tuma mere sAtha ulajha jAo, boriMga biAcha!dhanyavAda, lekina Apa agalI bAra jaba maiM Apase milUMgA taba taka pratIkShA kareM"
normal,ThIka hai maiM usase bAta karUMgA
normal,"saMkocha na kareM.tumheM patA hai yaha dUsarI bAra hai jaba use isa taraha kI kamajorI huI hai|isalie usane eka dina pahale kyA khAyA aura kyA kiyA yA eka dina pahale kyA kuCha badalA thA, isakI eka noTabuka apane pAsa rakheM tAki hama Ashvasta ho sakeM ki yaha kuCha bhI nahIM hai"
normal,are Apa bhugatAna kara sakate haiM.vetana ke sAtha DI.kevala &lt;#&gt;.
normal,eka aura mahInA.mujhe chaॉkaleTa vIDa aura alkohala chAhie|
normal,agara usane talAsha shurU kara dI to kuCha hI dinoM meM use naukarI mila jAegI| usameM kAphI kShamatA aura pratibhA hai|
normal,bakavAsa samaya ko dekho.Apa kyA socha rahe haiM yaha bakavAsa hai
normal,Apa aMdAjA lagAie ki maiMne abhI kyA girAyA
normal,kArlosa kA kahanA hai ki vaha &lt;#&gt; meM myU para hoMge|minaTa
normal,maiM abhI ऑphisa meM hUM.maiM tumheM &lt;#&gt; kaॉla karUMgAminaTa:)
normal,"maiM tumheM pahale se hI yAda karatA hU.N, tumheM patA hai?maiM Apake bAre meM hI socha sakatA hUM|bhA.Da meM jAo, maiM agale sAla taka iMtajAra nahIM kara sakatA jaba hama eka sAtha hoMge... *pyAra bharA chuMbana*"
normal,"namaste, maiM aba taka kA sabase adhika ArAma kA samaya bitA rahA hU.N!hameM pratidina subaha 7 baje uThanA hotA hai!kyA usa rAta pArTI achChI thI?maiM kala subaha 5 baje ghara pahu.NchU.NgA|"
normal,"Apa para nirbhara hai, Apa AnA chAhate haiM to AeM... lekina maiMne koI dhArIdAra skarTa nahIM dekhI..."
normal,krisamasa kI kahAnI shAMti hai.. krisamasa kA saMdesha prema hai.. krisamasa kA chamatkAra yIshu hai.. Ane vAlA mahInA maMgalamaya ho aura Apake lie shubha ho|Apako krisamasa kI shubhakAmanAe.N...
normal,"maiM nahIM kara sakatA, mere pAsa usakA naMbara nahIM hai!"
normal,phira se badaleM... yaha eskeleTara ke bagala meM hai...
normal,"phira bhI samajha gayA ki maiM kakShA meM hU.N, kyA Apa ise ThIka karane ke lie isa para pAnI nahIM DAla sakate|kRRipayA aba|"
normal,yahAM bahuta kuCha nahIM huA hai.bahuta shAMti mahasUsa hotI hai.betha apanI mausI ke yahA.N hai aura chArlI bahuta kAma kara rahI hai|philahAla maiM aura helena hI aMdara haiM|kyA Apa?
normal,phira tuma apane vyAkhyAna ke bAda basa sTaॉpa para merA iMtajAra karanA|agara maiMne nahIM dekhA to maiM apanI kAra le AtA hUM aura vApasa Akara tumheM le lUMgA|
normal,"dRRiShTi se kAma chalegA, bAhara Ane ke lie phira se dhanyavAda"
normal,nahIM..lekina sunA hai..
fraud,kRRipayA hamAre grAhaka sevA pratinidhi ko phrIphona 0808 145 4742 para subaha 9 baje se rAta 11 baje ke bIcha kaॉla kareM kyoMki Apane gAraMTIshudA £1000 nakada yA £5000 kA puraskAra jItA hai!
normal,hAM..vaha vAkaI mahAna haiM..bhAjI ne kailisa ko sachina ke bAda duniyA kA sarvashreShTha krikeTara batAyA:).bAhara nikalanA bahuta mushkila hai|
normal,&lt;#&gt;kyA maiM sochatA hU.N?silebasa para kahanA chAhie
normal,ummA.kyA usane kuCha kahA?
normal,mujhe isake bAre meM sochane ke lie eka sekaMDa kA samaya deM|
fraud,painAsonika aura blUTUtha echaDIseTa mufta|nokiyA mufta.ऑreMja anubaMdha para moTorolA phrI aura Dabalaminsa aura DabalaTeksTa|
normal,mujhe bilkula nahIM patA ki kyA karanA hai.maiM abhI bhI kisI ko paka.Da nahIM pA rahA hUM.maiM Apako lagabhaga shAma 7.30 baje le jA sakatA hU.N aura hama dekha sakate haiM ki kyA ve paba meM haiM?
normal,"priya hIro, maiM eka upayukta avasara ke lie Aja rAta katara jA rahA hUM| kRRipayA &lt;Imela &gt; para saMparka banAe rakheM|,kerala"
normal,"hAhA, maiM to aisA karUMgA lekina merI mAM ko daurA pa.DegA aura vaha pUre parivAra ko batAeMgI ki maiM kitanA pAgala aura bhayAnaka hUM|"
normal,"maiM abhI ghara AyA hU.N beba, kyA tuma abhI bhI jAga rahI ho?"
normal,maiM nahIM ve baMda haiM nahIM... Apake pAsa eka prashaMsaka hai...
normal,basa eka pizzA kharIdo.mAMsa premI yA sarvochcha.tumheM chunanA hai.
normal,"hA.N, batAyA..vaha pUCha rahI thI ki kyA bAta hai?"
normal,"priya, aphasosa hai ki maiM kaॉla nahIM uThA sakA| sITIelae se gA.DI chalAkara aba kochIna sthita ghara para hUM| mobAila kAra meM hI Cho.Da diyA| eMTe sTAila ishtamAyU? haippI bakarIda!"
fraud,pahale saptAha ke lie mufta!Apake mobAila ke lie naMbara 1 nokiyA Tona hara haphte basa 8007 para NOKIA likheM TeksTiMga prApta kareM aura apane sAthiyoM ko batAeM www.getzed.co.uk POBox 36504 W45WQ Norm150p/tone 16+
normal,kyA maiM vaha exe ApakI mela AIDI para bheja dUM?
normal,nahIM ghara para TIvI dekhanA... bAhara nahIM jAnA|vI Uba gayA...
normal,patA nahIM..ruko maiM isakI jA.Ncha karU.NgA|
normal,"isa shAnadAra sAlagiraha ke dina shubha dopahara, merI pyArI je !!mujhe AshA hai ki yaha tumheM khusha aura saMtuShTa karegA, merI preyasI|maiM tumhAre bAre meM sochatA hUM aura samudra ke usa pAra se eka chi.DhAne vAlA chuMbana bhejatA hUM, jo smRRiti chinhoM kI manamohaka ChaviyAM haiM... Apa kaugara-pena"
normal,hama abhI bhI Aja rAta ke lie haiM?
normal,kRRipayA kyA maiM Apako bAda meM kaॉla kara sakatA hU.N?
normal,kyA hAla hI ke bakavAsa saptAhAMtoM meM yahI paiTarna nahIM rahA hai?
normal,mere gale meM kharAsha hai|jaba maiM bAta karatA hUM to kharoMcheM lagatI haiM
normal,hA.N dA.Apake kAryAlaya meM koI bhI yojanA
normal,kyA Apa AsapAsa nahIM haiM yA abhI bhI so rahe haiM?
normal,"hAhA, Apa ise bhUla gae, eha?hA.N, maiM ise lAUMgA beba"
normal,"yaha achChA hai, hama koI rAstA nikAla leMge"
normal,isa desha meM videshI TikaToM kA upayoga nahIM kiyA jA sakatA|achChA vyAkhyAna.
normal,hA.N nahA liyAo...
normal,nayA sAla mubAraka ho mere naMbara 1 AdamI
normal,"oha misTara shefIlDa!Apa vaha gema khelanA chAhate haiM, ThIka hai|Apa baॉsa haiM aura maiM nAnI hUM|tuma mujhe vetana vRRiddhi do aura maiM tumheM eka vetana dU.NgA!!"
normal,"zo iTa jasTa hiTa mI 2 maiM khuda bakavAsa kara rahA hUM, AIela Depho ​​merI sabase kaThina 2 sIyUema 2maॉro lava yU miliyaMsa leka Daॉga kI koshisha karo"
normal,"helo bebI, kyA tuma apanI mA.N ke pAsa vApasa A gae?kyA Apa abhI kaMpyUTara seTa kara rahe haiM?apanA peTa bharanA?yaha kaisA chala rahA hai lavarabaॉya?mujhe tumhArI pahale se hI yAda AtI hai... *AheM*"
normal,"nahIM, mere kambala paryApta haiM, dhanyavAda"
normal,"sharAratI ChoTI sI socha: 'kisI se pyAra karane aura choTa, choTa aura choTa khAne se behatara hai ki flarTa karanA, flarTa karanA aura flarTa karanA...:-) shubha rAtri"
normal,"eDisana ne ThIka hI kahA hai, ""eka mUrkha jitane prashna eka buddhimAna vyakti uttara de sakatA hai usase adhika prashna pUCha sakatA hai"" aba Apa jAnate haiM ki ViVa ke daurAna hama sabhI avAka kyoM rahate haiM|"
normal,ve basa yahI bAta kara rahe haiM|ve koI anya nahIM hoMge.
normal,Aja kaॉleja jA rahA hU.N isalie klAsa aTeMDa nahIM kara pA rahA hU.N.
normal,maiM kakShA meM hUM|hollA bAda meM
normal,AsAna Aha?sena kA chayana ho gayA isakA matalaba yaha achChA hai..
normal,"hamma, aba yaha behatara hai ki mujhe bhUnane kA maukA mila gayA hai!behatara hogA yadi maiM kuCha peya le lUM 2!achChA bhAratIya?"
fraud,hama kisI aise vyakti ko jAnate haiM jo Apako pasaMda karatA hai|kauna hai yaha jAnane ke lie 09058097218 para kaॉla kareM|
normal,"ghUma Ao, yaha hai|"
normal,"eka kAma kara!usa vAkya ko isa prakAra badaleM: ""kyoMki maiM apane shaikShaNika kariyara para dhyAna keMdrita karanA chAhatA hUM isalie maiM yahAM se jA rahA hUM|"""
fraud,"aba 1000 kI Che.DakhAnI!la.DakI yA la.Dake aura apanA nAma aura umra likheM, udAharaNa ke lie la.DakI jo 18 se 8007 taka ju.DeM aura chaiTa kareM!"
normal,"maiM tumheM dekhane ke lie eka ghaMTA paidala chalA!kyA isase yaha nahIM patA chalatA ki mujhe ApakI paravAha hai, kyA Apa vishvAsa nahIM kareMge ki maiM gaMbhIra hU.N?"
fraud,yUro2004 kI shurUAta meM 18 dina!Apako pratidina sabhI navInatama samAchAroM aura pariNAmoM se avagata karAyA jAegA|sadasyatA samApta kareM GET EURO STOP ko 83222 para bhejeM|
normal,kyA Apa 3 jUna ko bhoja ke lie upalabdha haiM?
normal,kyA aba Apa jAnate haiM ki 4DI bechane vAlI jagaha kisa samaya baMda ho jAtI hai?
normal,mujhe dUsarI naukarI mila gaI!aspatAla meM DeTA vishleShaNa yA kuCha aura karane vAlA vyakti somavAra se shurU hotA hai!patA nahIM merI thIsisa kaba Katma hogI
normal,jaya vAstava meM adhIra aura jujhArU ho rahA hai
normal,hiyA apraila ke pahale saptAha meM brisTala A rahI hai|nae sAla kI pUrva saMdhyA para lesa kI ChuTTI ho gaI + rUDI lekina maiM kharrATe le rahA thA| ve nashe meM the!kyA Apa abhI taka kaॉleja meM beka kara rahe haiM?merA kAma syAhI 2 snAna bhejatA hai|
normal,maiM kAma para hUM.kRRipayA kaॉla kareM
normal,phira tuma gA.DI chalAo lora.
normal,mujhe batAo ve mahilA haiM: tuma kaise aMdara pheMka rahe ho?hama taya kara rahe haiM ki aba kyA lenA hai
normal,maiM takanIkI sahAyatA para kAma kara rahA hUM :)vaॉyasa prosesa.neTavarkiMga kShetra|
normal,maiM do dinoM ke lie kerala A sakatA hUM| isalie mere taya hone ke bAda Apa ChuTTI lene ke lie taiyAra raha sakate haiM| merI yAtrA ke daurAna kisI bhI yAtrA kI yojanA na banAeM| jarUrI kAma nipaTAne hoMge|
normal,ThIka hai|yaha nishchita nahIM hai ki ve kisa samaya kakShA se pahale pustakAlaya pahu.Ncha pAe.Nge yA nahIM|koshisha karU.NgA|kisI samaya milate haiM!shubha saMdhyA.
fraud,hamAre pAsa Apake kShetra meM naI sthAnIya tithiyAM haiM - Apake kShetra meM bahuta se nae loga paMjIkRRita haiM|
normal,"yaha ThIka hai, maiM isake bAre meM bAda meM Apase shikAyata karUMgA"
normal,"nahIM, merI mAM do bAra daMta chikitsaka ke pAsa gayIM|"
normal,eka bAra phrI meM mujhe kaॉla kareM sara.mere dvArA ApakI pratIkShA kI jA rahI hai|
normal,tumase milanA merA kAma hai...mujhe batAo maiM kala apanA kAma kaba karU.NgA?
fraud,Apake kisI parichita ne hamArI DeTiMga sevA se pUChA hai 2 Apase saMparka kareM!aMdAzA nahIM lagA sakate kauna?kaॉla kareM 09058091854 aba saba sAmane A jAegA|pIo baॉksa385 ema6 6DablyUyU
normal,basa nahAnA Katma karo...
normal,"ThIka hai, maiM yaha sunishchita karU.NgA ki kAra Aja rAta vApasa A jAe"
fraud,ati Avashyaka!hama Apase saMparka karane kA prayAsa kara rahe haiM.Aja ke DrA se patA chalatA hai ki Apane gAraMTIshudA £800 kA puraskAra jItA hai|laiMDalAina se 09050003091 para kaॉla kareM|dAvA C52.kevala 12 ghaMTe ke lie vaidha
fraud,"priya, Apako XCHAT meM AmaMtrita kiyA gayA hai|Apase saMparka karane kA yaha hamArA aMtima prayAsa hai!86688 para chaiTa likheM"
normal,"lUla, maiM aspatAla meM kuCha dilachaspa gapashapa kara rahA hU.N|do narseM isa bAre meM bAta kara rahI haiM ki ve kitanI moTI hotI jA rahI haiM|aura koI sochatA hai ki vaha moTI hai.oyeyA."
normal,"ThIka hai, maiM kuCha minaToM meM phesabuka para AUMgA"
normal,oya.amI paraChI nA re.kichchU kAja koraTe ichChA korache nA|fona tA tula ​​nA.kRRipayA.kRRipayA.
normal,kliyara mUvIja kahAM se DAunaloDa kara sakate haiM.DIvIDI pratiyAM.
normal,"hA.N, suMdara mUrtikalA dvArA"
normal,unako merA praNAma kahanA
normal,maiM bhI sUryA philma hI dekha rahA hUM...shAma Chaha baje ke bAda vijaya philma pokkirI
normal,tuma batAo kyA hogA mere sAtha aisA vyavahAra mata karo.ThIka hai kahane kI jarUrata nahIM hai
normal,kyA Apa apane fona para chitra saMdesha prApta kara sakate haiM?
normal,kisI aura ko bhejeM :-)
normal,"jo chIja kuCha logoM ko adhika priya banAtI hai, vaha sirpha vaha khushI nahIM hai jo Apa unase milane para mahasUsa karate haiM, balki vaha darda jo Apako taba mahasUsa hotA hai jaba Apa unheM yAda karate haiM!!!"
normal,"mere lie pyAra kI shuruAta AkarShaNa se honI chAhie| mujhe mahasUsa honA chAhie ki mujhe hara samaya mere AsapAsa usakI jarUrata hai| vaha pahalI chIja honI chAhie jo mere vichAroM meM AtI hai| maiM dina kI shuruAta aura aMta usake sAtha karUMgA| jaba bhI maiM sapane dekhUM to vaha vahAM honI chAhie| pyAra taba hogA jaba merI hara sAMsa meM usakA nAma ho| merA jIvana usake AsapAsa honA chAhie| merA jIvana usake nAma hogA| maiM usake lie roUMgA| apanI sArI khushiyAM de dUMgA aura usake sAre dukha le lUMgA| maiM usake lie kisI se bhI la.Dane ko taiyAra ho jAUMgA| maiM jaba bhI pyAra karUMgA, taba pyAra karUMgA|usake lie sabase pAgalapana bharI chIjeM kara rahA hUM| pyAra taba hogA jaba mujhe kisI ko sAbita nahIM karanA pa.DegA ki merI la.DakI pUre graha para sabase khUbasUrata mahilA hai| maiM hameshA usake lie prashaMsA gAtA rahUMgA| pyAra taba hogA jaba maiM chikana karI banAnA shurU karUMgA aura sAMbhara banAUMgA| jIvana taba sabase khUbasUrata hogA| hara subaha uThUMgA aura usa dina ke lie bhagavAna kA shukriyA adA karUMgA kyoMki vaha mere sAtha hai| maiM bahuta kuCha kahanA chAhatA hUM.. bAda meM batAUMgA.."
normal,"mitratA gha.DI kI suI kI taraha hai|hAlAMki vI Ara usI gha.DI meM, vI Ara ena TI sakShama 2 mile|yadi V milatA hai to bhI kevala 4 kuCha sekaMDa hI milate haiM|bITI vI hameshA ju.De raheM|gu.Da 9t;-)"
normal,mujhe nahIM lagatA ki usake pAsa spaiTulA hAtha haiM!
normal,Apa kabhI kuCha nahIM kara sakate
normal,merI tarapha se koI bhI galatI ho to kRRipayA mujhe kaॉla kareM saॉrI dA|kRRipayA DaॉkTara ke pAsa jAe.N.
normal,hama kahA.N mila rahe haiM?
normal,"Kaira, kailI meM mausama ba.DhiyA hai|lekina isakI jaTilatAeM bahuta ba.DI haiM.Apako svataMtra rUpa se ghUmane ke lie eka kAra kI AvashyakatA hai, isake kara atyadhika haiM|lekina kula milAkara yaha eka behatarIna jagaha hai|dukhada bAta yaha hai ki mujhe ghara kI yAda A rahI hai|"
normal,abhI maiM ghara pahuMchA hUM...maiM aba bahuta thaka gayA hUM..maiM kala AuMgA
fraud,"priya sabsakrAibara, sahI uttara prApta hone para £100 upahAra vAuchara ke lie ApakA DrA darja kiyA jAegA|elvisa preslI kA janmadina kaba thA?80062 para TXT uttara"
normal,chiMtA mata karo.maiM ovyUleshana parIkShaNa sTripsa kharIdUMgI aura unheM Apako bhejUMgI|Apa unheM mArcha taka nahIM pA sakeMge|kyA Apa mujhe apanA DAka patA bheja sakate haiM| Apa ThIka ho jAyeMge|ThIka hai|
normal,koI upahAra nahIM!!Apa mujhe kisI chaTTAna yA kisI chIza se girAne kI koshisha kara rahe haiM?
normal,eka dilachaspa bAta sAmane AI hai|kyA ApakA janmadina achChA rahA?Apa agalA kaba kAma kara rahe haiM?maiM Aja yUnI shurU kara rahA hU.N|
normal,Apa vyasta haiM yA kyA maiM kisI samaya Akara patA lagA sakatA hU.N ki hama kala kyA kareMge
normal,"hA.N, Age ba.DheM jaba, Uba aura udAsa hokara fona bajane kA iMtazAra kara rahe hoM... AshA hai ki havA dhImI ho jAegI, phira bhI DarAvanA hogA"
normal,kAlI sharTa aura nIlI jInsa... mujhe lagatA hai ki maiM tumheM dekha rahA hU.N...
normal,ayAha saॉrI laॉra... maiM taba taka TIvI dekhatA hUM jaba taka maiM bhUla nahIM gayA aura apanA phona cheka karanA bhUla gayA|
normal,murgI kI rAta ko.jhUle ke sAtha jA rahe haiM
normal,"shubha dopahara, mere priya|Apake dina kaise chala rahe haiM ?Apa kyA kara rahe haiM ?maiM jaldI uTha gayA aura ऑnalAina hUM aura ApakA iMtajAra kara rahA hUM... hammma... iTAliyana la.DakA ऑnalAina hai, maiMne dekhA|*muskurAhaTa*"
normal,"kisI se dhUmrapAna na karane ke lie, jabaki piChale do saptAhoM meM maiMne jitanI bAra bhI dhUmrapAna kiyA hai, vaha Apake kaॉla yA TeksTa saMdesha ke kAraNa hai ki Apa dhUmrapAna karanA chAhate haiM|"
